Region label,Unit of measure,Commodity,Year,Value
Tasmania,tonnes,Oats,1960,9300
Northern Territory,tonnes,Oats,1960,0
Australian Capital Territory,tonnes,Oats,1960,0
New South Wales,tonnes,Wheat,1960,2050900
Victoria,tonnes,Wheat,1960,1055800
Queensland,tonnes,Wheat,1960,367800
South Australia,tonnes,Wheat,1960,324500
Western Australia,tonnes,Wheat,1960,1595800
Tasmania,tonnes,Wheat,1960,4900
Northern Territory,tonnes,Wheat,1960,0
Australian Capital Territory,tonnes,Wheat,1960,0
New South Wales,tonnes,Potatoes,1960,83200
Victoria,tonnes,Potatoes,1960,246400
Queensland,tonnes,Potatoes,1960,52300
South Australia,tonnes,Potatoes,1960,49700
Western Australia,tonnes,Potatoes,1960,56900
Tasmania,tonnes,Potatoes,1960,99600
Northern Territory,tonnes,Potatoes,1960,0
Australian Capital Territory,tonnes,Potatoes,1960,0
New South Wales,tonnes,Barley,1961,108800
Victoria,tonnes,Barley,1961,175100
Queensland,tonnes,Barley,1961,99700
South Australia,tonnes,Barley,1961,958700
Western Australia,tonnes,Barley,1961,192900
Tasmania,tonnes,Barley,1961,7800
Northern Territory,tonnes,Barley,1961,0
Australian Capital Territory,tonnes,Barley,1961,0
New South Wales,tonnes,Maize,1961,56600
Victoria,tonnes,Maize,1961,4300
Queensland,tonnes,Maize,1961,121100
South Australia,tonnes,Maize,1961,0
Western Australia,tonnes,Maize,1961,0
Tasmania,tonnes,Maize,1961,0
Northern Territory,tonnes,Maize,1961,0
Australian Capital Territory,tonnes,Maize,1961,0
New South Wales,tonnes,Oats,1961,389500
Victoria,tonnes,Oats,1961,375000
Queensland,tonnes,Oats,1961,5200
South Australia,tonnes,Oats,1961,207700
Western Australia,tonnes,Oats,1961,394800
Tasmania,tonnes,Oats,1961,7100
Northern Territory,tonnes,Oats,1961,0
Australian Capital Territory,tonnes,Oats,1961,0
New South Wales,tonnes,Wheat,1961,2304000
Victoria,tonnes,Wheat,1961,1839400
Queensland,tonnes,Wheat,1961,299200
South Australia,tonnes,Wheat,1961,1262000
Western Australia,tonnes,Wheat,1961,1738100
Tasmania,tonnes,Wheat,1961,4000
Northern Territory,tonnes,Wheat,1961,0
Australian Capital Territory,tonnes,Wheat,1961,0
New South Wales,tonnes,Potatoes,1961,86500
Victoria,tonnes,Potatoes,1961,183700
Queensland,tonnes,Potatoes,1961,60300
South Australia,tonnes,Potatoes,1961,41500
Western Australia,tonnes,Potatoes,1961,46200
Tasmania,tonnes,Potatoes,1961,39700
Northern Territory,tonnes,Potatoes,1961,0
Australian Capital Territory,tonnes,Potatoes,1961,0
New South Wales,tonnes,Barley,1962,94000
Victoria,tonnes,Barley,1962,105600
Queensland,tonnes,Barley,1962,80200
South Australia,tonnes,Barley,1962,483300
Western Australia,tonnes,Barley,1962,165300
Tasmania,tonnes,Barley,1962,13800
Northern Territory,tonnes,Barley,1962,0
Australian Capital Territory,tonnes,Barley,1962,0
New South Wales,tonnes,Maize,1962,59700
Victoria,tonnes,Maize,1962,4900
Queensland,tonnes,Maize,1962,129400
South Australia,tonnes,Maize,1962,0
Western Australia,tonnes,Maize,1962,0
Tasmania,tonnes,Maize,1962,0
Northern Territory,tonnes,Maize,1962,0
Australian Capital Territory,tonnes,Maize,1962,0
New South Wales,tonnes,Oats,1962,240000
Victoria,tonnes,Oats,1962,296000
Queensland,tonnes,Oats,1962,7500
South Australia,tonnes,Oats,1962,79500
Western Australia,tonnes,Oats,1962,365400
Tasmania,tonnes,Oats,1962,10700
Northern Territory,tonnes,Oats,1962,0
Australian Capital Territory,tonnes,Oats,1962,0
New South Wales,tonnes,Wheat,1962,2132300
Victoria,tonnes,Wheat,1962,1548000
Queensland,tonnes,Wheat,1962,326900
South Australia,tonnes,Wheat,1962,920800
Western Australia,tonnes,Wheat,1962,1787000
Tasmania,tonnes,Wheat,1962,9300
Northern Territory,tonnes,Wheat,1962,0
Australian Capital Territory,tonnes,Wheat,1962,0
New South Wales,tonnes,Potatoes,1962,84600
Victoria,tonnes,Potatoes,1962,199200
Queensland,tonnes,Potatoes,1962,71800
South Australia,tonnes,Potatoes,1962,49300
Western Australia,tonnes,Potatoes,1962,56600
Tasmania,tonnes,Potatoes,1962,72700
Northern Territory,tonnes,Potatoes,1962,0
Australian Capital Territory,tonnes,Potatoes,1962,0
New South Wales,tonnes,Barley,1963,121800
Victoria,tonnes,Barley,1963,124000
Queensland,tonnes,Barley,1963,92800
South Australia,tonnes,Barley,1963,408700
Western Australia,tonnes,Barley,1963,137500
Tasmania,tonnes,Barley,1963,14300
Northern Territory,tonnes,Barley,1963,0
Australian Capital Territory,tonnes,Barley,1963,0
New South Wales,tonnes,Maize,1963,54500
Victoria,tonnes,Maize,1963,5500
Queensland,tonnes,Maize,1963,112500
South Australia,tonnes,Maize,1963,0
Western Australia,tonnes,Maize,1963,0
Tasmania,tonnes,Maize,1963,0
Northern Territory,tonnes,Maize,1963,0
Australian Capital Territory,tonnes,Maize,1963,0
New South Wales,tonnes,Oats,1963,290900
Victoria,tonnes,Oats,1963,490600
Queensland,tonnes,Oats,1963,9900
South Australia,tonnes,Oats,1963,104400
Western Australia,tonnes,Oats,1963,336100
Tasmania,tonnes,Oats,1963,15000
Northern Territory,tonnes,Oats,1963,0
Australian Capital Territory,tonnes,Oats,1963,0
New South Wales,tonnes,Wheat,1963,2966600
Victoria,tonnes,Wheat,1963,1847900
Queensland,tonnes,Wheat,1963,508200
South Australia,tonnes,Wheat,1963,1042800
Western Australia,tonnes,Wheat,1963,1972000
Tasmania,tonnes,Wheat,1963,11300
Northern Territory,tonnes,Wheat,1963,0
Australian Capital Territory,tonnes,Wheat,1963,0
New South Wales,tonnes,Potatoes,1963,135100
Victoria,tonnes,Potatoes,1963,258600
Queensland,tonnes,Potatoes,1963,87600
South Australia,tonnes,Potatoes,1963,54100
Western Australia,tonnes,Potatoes,1963,57800
Tasmania,tonnes,Potatoes,1963,83900
Northern Territory,tonnes,Potatoes,1963,0
Australian Capital Territory,tonnes,Potatoes,1963,0
New South Wales,tonnes,Barley,1964,121600
Victoria,tonnes,Barley,1964,21300
Queensland,tonnes,Barley,1964,117800
South Australia,tonnes,Barley,1964,552400
Western Australia,tonnes,Barley,1964,92500
Tasmania,tonnes,Barley,1964,9400
Northern Territory,tonnes,Barley,1964,0
Australian Capital Territory,tonnes,Barley,1964,0
New South Wales,tonnes,Maize,1964,53100
Victoria,tonnes,Maize,1964,5200
Queensland,tonnes,Maize,1964,124100
South Australia,tonnes,Maize,1964,0
Western Australia,tonnes,Maize,1964,0
Tasmania,tonnes,Maize,1964,0
Northern Territory,tonnes,Maize,1964,0
Australian Capital Territory,tonnes,Maize,1964,0
New South Wales,tonnes,Oats,1964,359500
Victoria,tonnes,Oats,1964,360800
Queensland,tonnes,Oats,1964,12200
South Australia,tonnes,Oats,1964,165600
Western Australia,tonnes,Oats,1964,323100
Tasmania,tonnes,Oats,1964,15300
Northern Territory,tonnes,Oats,1964,0
Australian Capital Territory,tonnes,Oats,1964,0
New South Wales,tonnes,Wheat,1964,3333200
Victoria,tonnes,Wheat,1964,2076600
Queensland,tonnes,Wheat,1964,605900
South Australia,tonnes,Wheat,1964,1468000
Western Australia,tonnes,Wheat,1964,1423600
Tasmania,tonnes,Wheat,1964,13000
Northern Territory,tonnes,Wheat,1964,0
Australian Capital Territory,tonnes,Wheat,1964,0
New South Wales,tonnes,Potatoes,1964,99900
Victoria,tonnes,Potatoes,1964,203600
Queensland,tonnes,Potatoes,1964,91600
South Australia,tonnes,Potatoes,1964,52000
Western Australia,tonnes,Potatoes,1964,56300
Tasmania,tonnes,Potatoes,1964,66500
Northern Territory,tonnes,Potatoes,1964,0
Australian Capital Territory,tonnes,Potatoes,1964,0
New South Wales,tonnes,Barley,1965,152400
Victoria,tonnes,Barley,1965,98300
Queensland,tonnes,Barley,1965,161400
South Australia,tonnes,Barley,1965,611400
Western Australia,tonnes,Barley,1965,84000
Tasmania,tonnes,Barley,1965,12000
Northern Territory,tonnes,Barley,1965,0
Australian Capital Territory,tonnes,Barley,1965,0
New South Wales,tonnes,Maize,1965,47700
Victoria,tonnes,Maize,1965,2900
Queensland,tonnes,Maize,1965,81500
South Australia,tonnes,Maize,1965,0
Western Australia,tonnes,Maize,1965,0
Tasmania,tonnes,Maize,1965,0
Northern Territory,tonnes,Maize,1965,0
Australian Capital Territory,tonnes,Maize,1965,0
New South Wales,tonnes,Oats,1965,415200
Victoria,tonnes,Oats,1965,407300
Queensland,tonnes,Oats,1965,21200
South Australia,tonnes,Oats,1965,162500
Western Australia,tonnes,Oats,1965,253600
Tasmania,tonnes,Oats,1965,9500
Northern Territory,tonnes,Oats,1965,0
Australian Capital Territory,tonnes,Oats,1965,0
New South Wales,tonnes,Wheat,1965,4122700
Victoria,tonnes,Wheat,1965,2127300
Queensland,tonnes,Wheat,1965,621000
South Australia,tonnes,Wheat,1965,1436600
Western Australia,tonnes,Wheat,1965,1715500
Tasmania,tonnes,Wheat,1965,9800
Northern Territory,tonnes,Wheat,1965,0
Australian Capital Territory,tonnes,Wheat,1965,0
New South Wales,tonnes,Potatoes,1965,76900
Victoria,tonnes,Potatoes,1965,186600
Queensland,tonnes,Potatoes,1965,83700
South Australia,tonnes,Potatoes,1965,49200
Western Australia,tonnes,Potatoes,1965,61700
Tasmania,tonnes,Potatoes,1965,58000
Northern Territory,tonnes,Potatoes,1965,0
Australian Capital Territory,tonnes,Potatoes,1965,0
New South Wales,tonnes,Barley,1966,86400
Victoria,tonnes,Barley,1966,73000
Queensland,tonnes,Barley,1966,207400
South Australia,tonnes,Barley,1966,420300
Western Australia,tonnes,Barley,1966,147100
Tasmania,tonnes,Barley,1966,15500
Northern Territory,tonnes,Barley,1966,0
Australian Capital Territory,tonnes,Barley,1966,0
New South Wales,tonnes,Maize,1966,40800
Victoria,tonnes,Maize,1966,2600
Queensland,tonnes,Maize,1966,125700
South Australia,tonnes,Maize,1966,0
Western Australia,tonnes,Maize,1966,0
Tasmania,tonnes,Maize,1966,0
Northern Territory,tonnes,Maize,1966,0
Australian Capital Territory,tonnes,Maize,1966,0
New South Wales,tonnes,Oats,1966,228700
Victoria,tonnes,Oats,1966,322700
Queensland,tonnes,Oats,1966,13300
South Australia,tonnes,Oats,1966,101800
Western Australia,tonnes,Oats,1966,421300
Tasmania,tonnes,Oats,1966,12300
Northern Territory,tonnes,Oats,1966,0
Australian Capital Territory,tonnes,Oats,1966,0
New South Wales,tonnes,Wheat,1966,1064600
Victoria,tonnes,Wheat,1966,1649000
Queensland,tonnes,Wheat,1966,474100
South Australia,tonnes,Wheat,1966,1087400
Western Australia,tonnes,Wheat,1966,2778600
Tasmania,tonnes,Wheat,1966,10000
Northern Territory,tonnes,Wheat,1966,0
Australian Capital Territory,tonnes,Wheat,1966,0
New South Wales,tonnes,Potatoes,1966,106300
Victoria,tonnes,Potatoes,1966,244700
Queensland,tonnes,Potatoes,1966,99300
South Australia,tonnes,Potatoes,1966,57400
Western Australia,tonnes,Potatoes,1966,63900
Tasmania,tonnes,Potatoes,1966,77600
Northern Territory,tonnes,Potatoes,1966,0
Australian Capital Territory,tonnes,Potatoes,1966,0
New South Wales,tonnes,Barley,1967,268100
Victoria,tonnes,Barley,1967,122900
Queensland,tonnes,Barley,1967,299500
South Australia,tonnes,Barley,1967,537900
Western Australia,tonnes,Barley,1967,152300
Tasmania,tonnes,Barley,1967,17500
Northern Territory,tonnes,Barley,1967,0
Australian Capital Territory,tonnes,Barley,1967,0
New South Wales,tonnes,Maize,1967,62800
Victoria,tonnes,Maize,1967,1800
Queensland,tonnes,Maize,1967,121400
South Australia,tonnes,Maize,1967,0
Western Australia,tonnes,Maize,1967,0
Tasmania,tonnes,Maize,1967,0
Northern Territory,tonnes,Maize,1967,0
Australian Capital Territory,tonnes,Maize,1967,0
New South Wales,tonnes,Oats,1967,743900
Victoria,tonnes,Oats,1967,567000
Queensland,tonnes,Oats,1967,26500
South Australia,tonnes,Oats,1967,186000
Western Australia,tonnes,Oats,1967,400300
Tasmania,tonnes,Oats,1967,17200
Northern Territory,tonnes,Oats,1967,0
Australian Capital Territory,tonnes,Oats,1967,0
New South Wales,tonnes,Wheat,1967,5511200
Victoria,tonnes,Wheat,1967,1929500
Queensland,tonnes,Wheat,1967,971900
South Australia,tonnes,Wheat,1967,1463800
Western Australia,tonnes,Wheat,1967,2806900
Tasmania,tonnes,Wheat,1967,10400
Northern Territory,tonnes,Wheat,1967,0
Australian Capital Territory,tonnes,Wheat,1967,0
New South Wales,tonnes,Potatoes,1967,128200
Victoria,tonnes,Potatoes,1967,228800
Queensland,tonnes,Potatoes,1967,95200
South Australia,tonnes,Potatoes,1967,61200
Western Australia,tonnes,Potatoes,1967,65200
Tasmania,tonnes,Potatoes,1967,74500
Northern Territory,tonnes,Potatoes,1967,0
Australian Capital Territory,tonnes,Potatoes,1967,0
New South Wales,tonnes,Barley,1968,109900
Victoria,tonnes,Barley,1968,61400
Queensland,tonnes,Barley,1968,203500
South Australia,tonnes,Barley,1968,281000
Western Australia,tonnes,Barley,1968,159500
Tasmania,tonnes,Barley,1968,20100
Northern Territory,tonnes,Barley,1968,0
Australian Capital Territory,tonnes,Barley,1968,0
New South Wales,tonnes,Maize,1968,58900
Victoria,tonnes,Maize,1968,800
Queensland,tonnes,Maize,1968,93200
South Australia,tonnes,Maize,1968,0
Western Australia,tonnes,Maize,1968,0
Tasmania,tonnes,Maize,1968,0
Northern Territory,tonnes,Maize,1968,0
Australian Capital Territory,tonnes,Maize,1968,0
New South Wales,tonnes,Oats,1968,149400
Victoria,tonnes,Oats,1968,124500
Queensland,tonnes,Oats,1968,8100
South Australia,tonnes,Oats,1968,59700
Western Australia,tonnes,Oats,1968,357600
Tasmania,tonnes,Oats,1968,18400
Northern Territory,tonnes,Oats,1968,0
Australian Capital Territory,tonnes,Oats,1968,0
New South Wales,tonnes,Wheat,1968,2376500
Victoria,tonnes,Wheat,1968,770700
Queensland,tonnes,Wheat,1968,745700
South Australia,tonnes,Wheat,1968,731700
Western Australia,tonnes,Wheat,1968,2909700
Tasmania,tonnes,Wheat,1968,8500
Northern Territory,tonnes,Wheat,1968,0
Australian Capital Territory,tonnes,Wheat,1968,0
New South Wales,tonnes,Potatoes,1968,124800
Victoria,tonnes,Potatoes,1968,219400
Queensland,tonnes,Potatoes,1968,108100
South Australia,tonnes,Potatoes,1968,64300
Western Australia,tonnes,Potatoes,1968,71600
Tasmania,tonnes,Potatoes,1968,80300
Northern Territory,tonnes,Potatoes,1968,0
Australian Capital Territory,tonnes,Potatoes,1968,0
New South Wales,tonnes,Barley,1969,254800
Victoria,tonnes,Barley,1969,201500
Queensland,tonnes,Barley,1969,292100
South Australia,tonnes,Barley,1969,670800
Western Australia,tonnes,Barley,1969,208500
Tasmania,tonnes,Barley,1969,20100
Northern Territory,tonnes,Barley,1969,0
Australian Capital Territory,tonnes,Barley,1969,0
New South Wales,tonnes,Maize,1969,78300
Victoria,tonnes,Maize,1969,1800
Queensland,tonnes,Maize,1969,68900
South Australia,tonnes,Maize,1969,0
Western Australia,tonnes,Maize,1969,0
Tasmania,tonnes,Maize,1969,0
Northern Territory,tonnes,Maize,1969,0
Australian Capital Territory,tonnes,Maize,1969,0
New South Wales,tonnes,Oats,1969,498100
Victoria,tonnes,Oats,1969,548500
Queensland,tonnes,Oats,1969,20300
South Australia,tonnes,Oats,1969,215300
Western Australia,tonnes,Oats,1969,416300
Tasmania,tonnes,Oats,1969,10600
Northern Territory,tonnes,Oats,1969,0
Australian Capital Territory,tonnes,Oats,1969,0
New South Wales,tonnes,Wheat,1969,5854600
Victoria,tonnes,Wheat,1969,2469200
Queensland,tonnes,Wheat,1969,1142400
South Australia,tonnes,Wheat,1969,2262000
Western Australia,tonnes,Wheat,1969,3058600
Tasmania,tonnes,Wheat,1969,11100
Northern Territory,tonnes,Wheat,1969,0
Australian Capital Territory,tonnes,Wheat,1969,0
New South Wales,tonnes,Potatoes,1969,163400
Victoria,tonnes,Potatoes,1969,304800
Queensland,tonnes,Potatoes,1969,125000
South Australia,tonnes,Potatoes,1969,69100
Western Australia,tonnes,Potatoes,1969,75600
Tasmania,tonnes,Potatoes,1969,73300
Northern Territory,tonnes,Potatoes,1969,0
Australian Capital Territory,tonnes,Potatoes,1969,0
New South Wales,tonnes,Barley,1970,280300
Victoria,tonnes,Barley,1970,257900
Queensland,tonnes,Barley,1970,172200
South Australia,tonnes,Barley,1970,690700
Western Australia,tonnes,Barley,1970,273500
Tasmania,tonnes,Barley,1970,24900
Northern Territory,tonnes,Barley,1970,0
Australian Capital Territory,tonnes,Barley,1970,0
New South Wales,tonnes,Maize,1970,101700
Victoria,tonnes,Maize,1970,1800
Queensland,tonnes,Maize,1970,87900
South Australia,tonnes,Maize,1970,0
Western Australia,tonnes,Maize,1970,0
Tasmania,tonnes,Maize,1970,0
Northern Territory,tonnes,Maize,1970,0
Australian Capital Territory,tonnes,Maize,1970,0
New South Wales,tonnes,Oats,1970,349000
Victoria,tonnes,Oats,1970,470400
Queensland,tonnes,Oats,1970,17200
South Australia,tonnes,Oats,1970,120900
Western Australia,tonnes,Oats,1970,280600
Tasmania,tonnes,Oats,1970,8300
Northern Territory,tonnes,Oats,1970,0
Australian Capital Territory,tonnes,Oats,1970,0
New South Wales,tonnes,Wheat,1970,4430300
Victoria,tonnes,Wheat,1970,2273700
Queensland,tonnes,Wheat,1970,405200
South Australia,tonnes,Wheat,1970,1609100
Western Australia,tonnes,Wheat,1970,1814200
Tasmania,tonnes,Wheat,1970,9500
Northern Territory,tonnes,Wheat,1970,0
Australian Capital Territory,tonnes,Wheat,1970,0
New South Wales,tonnes,Potatoes,1970,144300
Victoria,tonnes,Potatoes,1970,284000
Queensland,tonnes,Potatoes,1970,117300
South Australia,tonnes,Potatoes,1970,79900
Western Australia,tonnes,Potatoes,1970,68200
Tasmania,tonnes,Potatoes,1970,68000
Northern Territory,tonnes,Potatoes,1970,0
Australian Capital Territory,tonnes,Potatoes,1970,0
New South Wales,tonnes,Barley,1971,430400
Victoria,tonnes,Barley,1971,318400
Queensland,tonnes,Barley,1971,61300
South Australia,tonnes,Barley,1971,742500
Western Australia,tonnes,Barley,1971,769300
Tasmania,tonnes,Barley,1971,29800
Northern Territory,tonnes,Barley,1971,0
Australian Capital Territory,tonnes,Barley,1971,0
New South Wales,tonnes,Maize,1971,106500
Victoria,tonnes,Maize,1971,1600
Queensland,tonnes,Maize,1971,103500
South Australia,tonnes,Maize,1971,0
Western Australia,tonnes,Maize,1971,0
Tasmania,tonnes,Maize,1971,0
Northern Territory,tonnes,Maize,1971,0
Australian Capital Territory,tonnes,Maize,1971,0
New South Wales,tonnes,Oats,1971,456000
Victoria,tonnes,Oats,1971,466600
Queensland,tonnes,Oats,1971,8400
South Australia,tonnes,Oats,1971,152600
Western Australia,tonnes,Oats,1971,519900
Tasmania,tonnes,Oats,1971,8800
Northern Territory,tonnes,Oats,1971,0
Australian Capital Territory,tonnes,Oats,1971,0
New South Wales,tonnes,Wheat,1971,3010200
Victoria,tonnes,Wheat,1971,1004300
Queensland,tonnes,Wheat,1971,119700
South Australia,tonnes,Wheat,1971,789600
Western Australia,tonnes,Wheat,1971,2957000
Tasmania,tonnes,Wheat,1971,7600
Northern Territory,tonnes,Wheat,1971,0
Australian Capital Territory,tonnes,Wheat,1971,0
New South Wales,tonnes,Potatoes,1971,145700
Victoria,tonnes,Potatoes,1971,303900
Queensland,tonnes,Potatoes,1971,110400
South Australia,tonnes,Potatoes,1971,72600
Western Australia,tonnes,Potatoes,1971,69200
Tasmania,tonnes,Potatoes,1971,72600
Northern Territory,tonnes,Potatoes,1971,0
Australian Capital Territory,tonnes,Potatoes,1971,0
New South Wales,tonnes,Barley,1972,347000
Victoria,tonnes,Barley,1972,390900
Queensland,tonnes,Barley,1972,248700
South Australia,tonnes,Barley,1972,1046800
Western Australia,tonnes,Barley,1972,1000400
Tasmania,tonnes,Barley,1972,27800
Northern Territory,tonnes,Barley,1972,0
Australian Capital Territory,tonnes,Barley,1972,0
New South Wales,tonnes,Maize,1972,114400
Victoria,tonnes,Maize,1972,1900
Queensland,tonnes,Maize,1972,97500
South Australia,tonnes,Maize,1972,0
Western Australia,tonnes,Maize,1972,0
Tasmania,tonnes,Maize,1972,0
Northern Territory,tonnes,Maize,1972,0
Australian Capital Territory,tonnes,Maize,1972,0
New South Wales,tonnes,Oats,1972,221200
Victoria,tonnes,Oats,1972,449400
Queensland,tonnes,Oats,1972,17600
South Australia,tonnes,Oats,1972,165800
Western Australia,tonnes,Oats,1972,413900
Tasmania,tonnes,Oats,1972,7100
Northern Territory,tonnes,Oats,1972,0
Australian Capital Territory,tonnes,Oats,1972,0
New South Wales,tonnes,Wheat,1972,2409800
Victoria,tonnes,Wheat,1972,1797300
Queensland,tonnes,Wheat,1972,721800
South Australia,tonnes,Wheat,1972,1406100
Western Australia,tonnes,Wheat,1972,2165100
Tasmania,tonnes,Wheat,1972,8300
Northern Territory,tonnes,Wheat,1972,0
Australian Capital Territory,tonnes,Wheat,1972,0
New South Wales,tonnes,Potatoes,1972,171800
Victoria,tonnes,Potatoes,1972,306700
Queensland,tonnes,Potatoes,1972,132600
South Australia,tonnes,Potatoes,1972,71700
Western Australia,tonnes,Potatoes,1972,68400
Tasmania,tonnes,Potatoes,1972,70400
Northern Territory,tonnes,Potatoes,1972,0
Australian Capital Territory,tonnes,Potatoes,1972,0
New South Wales,tonnes,Barley,1973,265900
Victoria,tonnes,Barley,1973,213600
Queensland,tonnes,Barley,1973,79900
South Australia,tonnes,Barley,1973,508700
Western Australia,tonnes,Barley,1973,640400
Tasmania,tonnes,Barley,1973,18700
Northern Territory,tonnes,Barley,1973,0
Australian Capital Territory,tonnes,Barley,1973,0
New South Wales,tonnes,Maize,1973,67300
Victoria,tonnes,Maize,1973,1500
Queensland,tonnes,Maize,1973,70000
South Australia,tonnes,Maize,1973,0
Western Australia,tonnes,Maize,1973,0
Tasmania,tonnes,Maize,1973,0
Northern Territory,tonnes,Maize,1973,0
Australian Capital Territory,tonnes,Maize,1973,0
New South Wales,tonnes,Oats,1973,196500
Victoria,tonnes,Oats,1973,238200
Queensland,tonnes,Oats,1973,8200
South Australia,tonnes,Oats,1973,74300
Western Australia,tonnes,Oats,1973,212000
Tasmania,tonnes,Oats,1973,7100
Northern Territory,tonnes,Oats,1973,0
Australian Capital Territory,tonnes,Oats,1973,0
New South Wales,tonnes,Wheat,1973,1954100
Victoria,tonnes,Wheat,1973,1249300
Queensland,tonnes,Wheat,1973,404900
South Australia,tonnes,Wheat,1973,815000
Western Australia,tonnes,Wheat,1973,2003000
Tasmania,tonnes,Wheat,1973,7700
Northern Territory,tonnes,Wheat,1973,0
Australian Capital Territory,tonnes,Wheat,1973,0
New South Wales,tonnes,Potatoes,1973,130300
Victoria,tonnes,Potatoes,1973,287000
Queensland,tonnes,Potatoes,1973,92200
South Australia,tonnes,Potatoes,1973,69500
Western Australia,tonnes,Potatoes,1973,63300
Tasmania,tonnes,Potatoes,1973,78300
Northern Territory,tonnes,Potatoes,1973,0
Australian Capital Territory,tonnes,Potatoes,1973,0
New South Wales,tonnes,Barley,1974,448100
Victoria,tonnes,Barley,1974,285400
Queensland,tonnes,Barley,1974,221100
South Australia,tonnes,Barley,1974,793000
Western Australia,tonnes,Barley,1974,626200
Tasmania,tonnes,Barley,1974,23800
Northern Territory,tonnes,Barley,1974,0
Australian Capital Territory,tonnes,Barley,1974,0
New South Wales,tonnes,Maize,1974,47900
Victoria,tonnes,Maize,1974,1900
Queensland,tonnes,Maize,1974,56000
South Australia,tonnes,Maize,1974,0
Western Australia,tonnes,Maize,1974,0
Tasmania,tonnes,Maize,1974,0
Northern Territory,tonnes,Maize,1974,0
Australian Capital Territory,tonnes,Maize,1974,0
New South Wales,tonnes,Oats,1974,327600
Victoria,tonnes,Oats,1974,232700
Queensland,tonnes,Oats,1974,13300
South Australia,tonnes,Oats,1974,142300
Western Australia,tonnes,Oats,1974,383100
Tasmania,tonnes,Oats,1974,8200
Northern Territory,tonnes,Oats,1974,0
Australian Capital Territory,tonnes,Oats,1974,0
New South Wales,tonnes,Wheat,1974,3961500
Victoria,tonnes,Wheat,1974,1405400
Queensland,tonnes,Wheat,1974,525900
South Australia,tonnes,Wheat,1974,1795000
Western Australia,tonnes,Wheat,1974,4210800
Tasmania,tonnes,Wheat,1974,3500
Northern Territory,tonnes,Wheat,1974,0
Australian Capital Territory,tonnes,Wheat,1974,0
New South Wales,tonnes,Potatoes,1974,124600
Victoria,tonnes,Potatoes,1974,254000
Queensland,tonnes,Potatoes,1974,86500
South Australia,tonnes,Potatoes,1974,60500
Western Australia,tonnes,Potatoes,1974,60600
Tasmania,tonnes,Potatoes,1974,62900
Northern Territory,tonnes,Potatoes,1974,0
Australian Capital Territory,tonnes,Potatoes,1974,0
New South Wales,tonnes,Barley,1975,407600
Victoria,tonnes,Barley,1975,319400
Queensland,tonnes,Barley,1975,297300
South Australia,tonnes,Barley,1975,1134500
Western Australia,tonnes,Barley,1975,329100
Tasmania,tonnes,Barley,1975,27300
Northern Territory,tonnes,Barley,1975,0
Australian Capital Territory,tonnes,Barley,1975,0
New South Wales,tonnes,Maize,1975,59600
Victoria,tonnes,Maize,1975,1900
Queensland,tonnes,Maize,1975,71800
South Australia,tonnes,Maize,1975,0
Western Australia,tonnes,Maize,1975,0
Tasmania,tonnes,Maize,1975,0
Northern Territory,tonnes,Maize,1975,0
Australian Capital Territory,tonnes,Maize,1975,0
New South Wales,tonnes,Oats,1975,293100
Victoria,tonnes,Oats,1975,186000
Queensland,tonnes,Oats,1975,28500
South Australia,tonnes,Oats,1975,111700
Western Australia,tonnes,Oats,1975,249500
Tasmania,tonnes,Oats,1975,5500
Northern Territory,tonnes,Oats,1975,0
Australian Capital Territory,tonnes,Oats,1975,0
New South Wales,tonnes,Wheat,1975,3808700
Victoria,tonnes,Wheat,1975,2091300
Queensland,tonnes,Wheat,1975,692100
South Australia,tonnes,Wheat,1975,1485600
Western Australia,tonnes,Wheat,1975,3277100
Tasmania,tonnes,Wheat,1975,2300
Northern Territory,tonnes,Wheat,1975,0
Australian Capital Territory,tonnes,Wheat,1975,0
New South Wales,tonnes,Potatoes,1975,117900
Victoria,tonnes,Potatoes,1975,282500
Queensland,tonnes,Potatoes,1975,107600
South Australia,tonnes,Potatoes,1975,70800
Western Australia,tonnes,Potatoes,1975,67500
Tasmania,tonnes,Potatoes,1975,95600
Northern Territory,tonnes,Potatoes,1975,0
Australian Capital Territory,tonnes,Potatoes,1975,0
New South Wales,tonnes,Barley,1976,697400
Victoria,tonnes,Barley,1976,444600
Queensland,tonnes,Barley,1976,419100
South Australia,tonnes,Barley,1976,1094400
Western Australia,tonnes,Barley,1976,505000
Tasmania,tonnes,Barley,1976,18400
Northern Territory,tonnes,Barley,1976,0
Australian Capital Territory,tonnes,Barley,1976,0
New South Wales,tonnes,Maize,1976,50600
Victoria,tonnes,Maize,1976,2500
Queensland,tonnes,Maize,1976,78300
South Australia,tonnes,Maize,1976,0
Western Australia,tonnes,Maize,1976,0
Tasmania,tonnes,Maize,1976,0
Northern Territory,tonnes,Maize,1976,0
Australian Capital Territory,tonnes,Maize,1976,0
New South Wales,tonnes,Oats,1976,349900
Victoria,tonnes,Oats,1976,337200
Queensland,tonnes,Oats,1976,13000
South Australia,tonnes,Oats,1976,107300
Western Australia,tonnes,Oats,1976,385700
Tasmania,tonnes,Oats,1976,3500
Northern Territory,tonnes,Oats,1976,0
Australian Capital Territory,tonnes,Oats,1976,0
New South Wales,tonnes,Wheat,1976,4310500
Victoria,tonnes,Wheat,1976,1578500
Queensland,tonnes,Wheat,1976,830000
